Productcat,Date,Sales
ProdCat203,30-08-2013,20
ProdCat203,31-08-2013,35
ProdCat203,03-09-2013,25
ProdCat203,04-09-2013,21
ProdCat203,05-09-2013,20
ProdCat203,06-09-2013,27
ProdCat203,07-09-2013,25
ProdCat203,10-09-2013,22
ProdCat203,11-09-2013,22
ProdCat203,12-09-2013,22
ProdCat203,13-09-2013,20
ProdCat203,14-09-2013,21
ProdCat203,17-09-2013,29
ProdCat203,18-09-2013,22
ProdCat203,19-09-2013,21
ProdCat203,20-09-2013,21
ProdCat203,21-09-2013,21
ProdCat203,24-09-2013,26
ProdCat203,25-09-2013,18
ProdCat203,26-09-2013,18
ProdCat203,27-09-2013,17
ProdCat203,28-09-2013,29
ProdCat203,01-10-2013,23
ProdCat203,02-10-2013,21
ProdCat203,03-10-2013,21
ProdCat203,04-10-2013,23
ProdCat203,05-10-2013,22
ProdCat203,08-10-2013,36
ProdCat203,09-10-2013,23
ProdCat203,10-10-2013,27
ProdCat203,11-10-2013,29
ProdCat203,12-10-2013,29
ProdCat203,15-10-2013,26
ProdCat203,16-10-2013,29
ProdCat203,17-10-2013,26
ProdCat203,18-10-2013,23
ProdCat203,19-10-2013,23
ProdCat203,22-10-2013,22
ProdCat203,23-10-2013,23
ProdCat203,24-10-2013,18
ProdCat203,25-10-2013,18
ProdCat203,26-10-2013,25
ProdCat203,29-10-2013,18
ProdCat203,30-10-2013,18
ProdCat203,31-10-2013,21
ProdCat203,01-11-2013,13
ProdCat203,02-11-2013,38
ProdCat203,05-11-2013,22
ProdCat203,06-11-2013,36
ProdCat203,07-11-2013,26
ProdCat203,08-11-2013,23
ProdCat203,09-11-2013,16
ProdCat203,12-11-2013,23
ProdCat203,13-11-2013,20
ProdCat203,14-11-2013,17
ProdCat203,15-11-2013,16
ProdCat203,16-11-2013,21
ProdCat203,19-11-2013,20
ProdCat203,20-11-2013,25
ProdCat203,21-11-2013,18
ProdCat203,23-11-2013,33
ProdCat203,26-11-2013,18
ProdCat203,27-11-2013,14
ProdCat203,28-11-2013,17
ProdCat203,29-11-2013,18
ProdCat203,30-11-2013,10
ProdCat203,03-12-2013,13
ProdCat203,04-12-2013,8
ProdCat203,05-12-2013,10
ProdCat203,06-12-2013,5
ProdCat203,07-12-2013,17
ProdCat203,10-12-2013,4
ProdCat203,11-12-2013,7
ProdCat203,12-12-2013,8
ProdCat203,13-12-2013,8
ProdCat203,14-12-2013,26
ProdCat203,17-12-2013,12
ProdCat203,18-12-2013,10
ProdCat203,19-12-2013,10
ProdCat203,20-12-2013,7
ProdCat203,21-12-2013,3
ProdCat203,26-12-2013,18
ProdCat203,27-12-2013,13
ProdCat203,28-12-2013,22
ProdCat203,31-12-2013,16
ProdCat203,02-01-2014,10
ProdCat203,03-01-2014,17
ProdCat203,04-01-2014,14
ProdCat203,07-01-2014,17
ProdCat203,08-01-2014,13
ProdCat203,09-01-2014,20
ProdCat203,10-01-2014,16
ProdCat203,11-01-2014,25
ProdCat203,14-01-2014,8
ProdCat203,15-01-2014,12
ProdCat203,16-01-2014,10
ProdCat203,17-01-2014,10
ProdCat203,18-01-2014,10
ProdCat203,21-01-2014,20
ProdCat203,22-01-2014,14
ProdCat203,23-01-2014,7
ProdCat203,24-01-2014,8
ProdCat203,25-01-2014,5
ProdCat203,26-01-2014,7
ProdCat203,28-01-2014,4
ProdCat203,29-01-2014,4
ProdCat203,30-01-2014,1
ProdCat203,31-01-2014,3
ProdCat204,13-06-2013,140
ProdCat204,14-06-2013,181
ProdCat204,15-06-2013,173
ProdCat204,18-06-2013,29
ProdCat204,19-06-2013,39
ProdCat204,20-06-2013,172
ProdCat204,21-06-2013,125
ProdCat204,22-06-2013,105
ProdCat204,25-06-2013,47
ProdCat204,26-06-2013,75
ProdCat204,27-06-2013,91
ProdCat204,28-06-2013,204
ProdCat204,29-06-2013,160
ProdCat204,02-07-2013,9
ProdCat204,03-07-2013,77
ProdCat204,04-07-2013,164
ProdCat204,05-07-2013,44
ProdCat204,06-07-2013,150
ProdCat204,09-07-2013,105
ProdCat204,10-07-2013,88
ProdCat204,11-07-2013,190
ProdCat204,12-07-2013,157
ProdCat204,13-07-2013,34
ProdCat204,16-07-2013,40
ProdCat204,17-07-2013,109
ProdCat204,18-07-2013,86
ProdCat204,19-07-2013,81
ProdCat204,20-07-2013,59
ProdCat204,23-07-2013,38
ProdCat204,24-07-2013,38
ProdCat204,25-07-2013,48
ProdCat204,26-07-2013,49
ProdCat204,27-07-2013,83
ProdCat204,30-07-2013,27
ProdCat204,31-07-2013,64
ProdCat204,01-08-2013,44
ProdCat204,02-08-2013,134
ProdCat204,03-08-2013,109
ProdCat204,06-08-2013,62
ProdCat204,07-08-2013,62
ProdCat204,08-08-2013,62
ProdCat204,09-08-2013,127
ProdCat204,10-08-2013,163
ProdCat204,13-08-2013,96
ProdCat204,14-08-2013,66
ProdCat204,15-08-2013,81
ProdCat204,16-08-2013,124
ProdCat204,17-08-2013,155
ProdCat204,20-08-2013,20
ProdCat204,21-08-2013,55
ProdCat204,22-08-2013,39
ProdCat204,23-08-2013,156
ProdCat204,24-08-2013,144
ProdCat204,27-08-2013,57
ProdCat204,28-08-2013,78
ProdCat204,29-08-2013,103
ProdCat204,30-08-2013,53
ProdCat204,31-08-2013,62
ProdCat204,03-09-2013,83
ProdCat204,04-09-2013,38
ProdCat204,05-09-2013,42
ProdCat204,06-09-2013,124
ProdCat204,07-09-2013,218
ProdCat204,10-09-2013,40
ProdCat204,11-09-2013,127
ProdCat204,12-09-2013,130
ProdCat204,13-09-2013,174
ProdCat204,14-09-2013,108
ProdCat204,17-09-2013,25
ProdCat204,18-09-2013,64
ProdCat204,19-09-2013,94
ProdCat204,20-09-2013,114
ProdCat204,21-09-2013,96
ProdCat204,24-09-2013,17
ProdCat204,25-09-2013,198
ProdCat204,26-09-2013,931
ProdCat204,27-09-2013,321
ProdCat204,28-09-2013,361
ProdCat204,01-10-2013,42
ProdCat204,02-10-2013,122
ProdCat204,03-10-2013,226
ProdCat204,04-10-2013,142
ProdCat204,05-10-2013,114
ProdCat204,08-10-2013,35
ProdCat204,09-10-2013,72
ProdCat204,10-10-2013,147
ProdCat204,11-10-2013,185
ProdCat204,12-10-2013,178
ProdCat204,15-10-2013,33
ProdCat204,16-10-2013,337
ProdCat204,17-10-2013,103
ProdCat204,18-10-2013,96
ProdCat204,19-10-2013,82
ProdCat204,22-10-2013,82
ProdCat204,23-10-2013,81
ProdCat204,24-10-2013,92
ProdCat204,25-10-2013,78
ProdCat204,26-10-2013,75
ProdCat204,29-10-2013,155
ProdCat204,30-10-2013,56
ProdCat204,31-10-2013,87
ProdCat204,01-11-2013,48
ProdCat204,02-11-2013,27
ProdCat204,05-11-2013,27
ProdCat204,06-11-2013,48
ProdCat204,07-11-2013,69
ProdCat204,08-11-2013,127
ProdCat204,09-11-2013,125
ProdCat204,12-11-2013,36
ProdCat204,13-11-2013,46
ProdCat204,14-11-2013,205
ProdCat204,15-11-2013,160
ProdCat204,16-11-2013,147
ProdCat204,19-11-2013,61
ProdCat204,20-11-2013,200
ProdCat204,21-11-2013,104
ProdCat204,23-11-2013,121
ProdCat204,26-11-2013,66
ProdCat204,27-11-2013,75
ProdCat204,28-11-2013,114
ProdCat204,29-11-2013,91
ProdCat204,30-11-2013,98
ProdCat204,03-12-2013,72
ProdCat204,04-12-2013,157
ProdCat204,05-12-2013,21
ProdCat204,06-12-2013,195
ProdCat204,07-12-2013,64
ProdCat204,10-12-2013,25
ProdCat204,11-12-2013,118
ProdCat204,12-12-2013,74
ProdCat204,13-12-2013,120
ProdCat204,14-12-2013,224
ProdCat204,17-12-2013,77
ProdCat204,18-12-2013,125
ProdCat204,19-12-2013,212
ProdCat204,20-12-2013,173
ProdCat204,21-12-2013,186
ProdCat204,24-12-2013,43
ProdCat204,25-12-2013,36
ProdCat204,26-12-2013,59
ProdCat204,27-12-2013,144
ProdCat204,28-12-2013,254
ProdCat204,31-12-2013,3
ProdCat204,02-01-2014,61
ProdCat204,03-01-2014,103
ProdCat204,04-01-2014,91
ProdCat204,07-01-2014,38
ProdCat204,08-01-2014,142
ProdCat204,09-01-2014,157
ProdCat204,10-01-2014,107
ProdCat204,11-01-2014,83
ProdCat204,14-01-2014,16
ProdCat204,15-01-2014,59
ProdCat204,16-01-2014,143
ProdCat204,17-01-2014,86
ProdCat204,18-01-2014,77
ProdCat204,21-01-2014,9
ProdCat204,22-01-2014,118
ProdCat204,23-01-2014,96
ProdCat204,24-01-2014,77
ProdCat204,25-01-2014,107
ProdCat204,28-01-2014,55
ProdCat204,29-01-2014,101
ProdCat204,30-01-2014,138
ProdCat204,31-01-2014,143
ProdCat205,13-06-2013,17
ProdCat205,14-06-2013,20
ProdCat205,15-06-2013,25
ProdCat205,18-06-2013,65
ProdCat205,19-06-2013,48
ProdCat205,20-06-2013,17
ProdCat205,21-06-2013,92
ProdCat205,22-06-2013,117
ProdCat205,25-06-2013,131
ProdCat205,26-06-2013,39
ProdCat205,27-06-2013,29
ProdCat205,28-06-2013,66
ProdCat205,29-06-2013,59
ProdCat205,02-07-2013,120
ProdCat205,03-07-2013,61
ProdCat205,04-07-2013,48
ProdCat205,05-07-2013,38
ProdCat205,06-07-2013,62
ProdCat205,09-07-2013,61
ProdCat205,10-07-2013,40
ProdCat205,11-07-2013,36
ProdCat205,12-07-2013,90
ProdCat205,13-07-2013,35
ProdCat205,16-07-2013,38
ProdCat205,17-07-2013,52
ProdCat205,18-07-2013,38
ProdCat205,19-07-2013,20
ProdCat205,20-07-2013,38
ProdCat205,23-07-2013,16
ProdCat205,24-07-2013,55
ProdCat205,25-07-2013,39
ProdCat205,26-07-2013,16
ProdCat205,27-07-2013,30
ProdCat205,30-07-2013,129
ProdCat205,31-07-2013,34
ProdCat205,01-08-2013,25
ProdCat205,02-08-2013,25
ProdCat205,03-08-2013,44
ProdCat205,06-08-2013,47
ProdCat205,07-08-2013,51
ProdCat205,08-08-2013,75
ProdCat205,09-08-2013,25
ProdCat205,10-08-2013,20
ProdCat205,13-08-2013,57
ProdCat205,14-08-2013,59
ProdCat205,15-08-2013,29
ProdCat205,16-08-2013,34
ProdCat205,17-08-2013,31
ProdCat205,20-08-2013,66
ProdCat205,21-08-2013,39
ProdCat205,22-08-2013,38
ProdCat205,23-08-2013,20
ProdCat205,24-08-2013,42
ProdCat205,27-08-2013,16
ProdCat205,28-08-2013,27
ProdCat205,29-08-2013,7
ProdCat205,30-08-2013,13
ProdCat205,31-08-2013,14
ProdCat205,03-09-2013,35
ProdCat205,04-09-2013,95
ProdCat205,05-09-2013,8
ProdCat205,06-09-2013,14
ProdCat205,07-09-2013,91
ProdCat205,10-09-2013,179
ProdCat205,11-09-2013,51
ProdCat205,12-09-2013,91
ProdCat205,13-09-2013,25
ProdCat205,14-09-2013,112
ProdCat205,17-09-2013,73
ProdCat205,18-09-2013,72
ProdCat205,19-09-2013,27
ProdCat205,20-09-2013,26
ProdCat205,21-09-2013,72
ProdCat205,24-09-2013,161
ProdCat205,25-09-2013,26
ProdCat205,26-09-2013,46
ProdCat205,27-09-2013,47
ProdCat205,28-09-2013,66
ProdCat205,01-10-2013,316
ProdCat205,02-10-2013,173
ProdCat205,03-10-2013,69
ProdCat205,04-10-2013,64
ProdCat205,05-10-2013,57
ProdCat205,08-10-2013,44
ProdCat205,09-10-2013,13
ProdCat205,10-10-2013,8
ProdCat205,11-10-2013,27
ProdCat205,12-10-2013,66
ProdCat205,15-10-2013,112
ProdCat205,16-10-2013,53
ProdCat205,17-10-2013,17
ProdCat205,18-10-2013,12
ProdCat205,19-10-2013,69
ProdCat205,22-10-2013,87
ProdCat205,23-10-2013,30
ProdCat205,24-10-2013,14
ProdCat205,25-10-2013,12
ProdCat205,26-10-2013,26
ProdCat205,29-10-2013,23
ProdCat205,30-10-2013,29
ProdCat205,31-10-2013,20
ProdCat205,01-11-2013,34
ProdCat205,02-11-2013,52
ProdCat205,05-11-2013,77
ProdCat205,06-11-2013,42
ProdCat205,07-11-2013,35
ProdCat205,08-11-2013,61
ProdCat205,09-11-2013,70
ProdCat205,11-11-2013,17
ProdCat205,12-11-2013,120
ProdCat205,13-11-2013,39
ProdCat205,14-11-2013,23
ProdCat205,15-11-2013,157
ProdCat205,16-11-2013,157
ProdCat205,19-11-2013,194
ProdCat205,20-11-2013,16
ProdCat205,21-11-2013,46
ProdCat205,23-11-2013,160
ProdCat205,26-11-2013,23
ProdCat205,27-11-2013,16
ProdCat205,28-11-2013,36
ProdCat205,29-11-2013,21
ProdCat205,30-11-2013,27
ProdCat205,03-12-2013,152
ProdCat205,04-12-2013,85
ProdCat205,05-12-2013,22
ProdCat205,06-12-2013,12
ProdCat205,07-12-2013,29
ProdCat205,10-12-2013,49
ProdCat205,11-12-2013,7
ProdCat205,12-12-2013,5
ProdCat205,13-12-2013,4
ProdCat205,14-12-2013,26
ProdCat205,17-12-2013,142
ProdCat205,18-12-2013,61
ProdCat205,19-12-2013,3
ProdCat205,20-12-2013,8
ProdCat205,21-12-2013,39
ProdCat205,23-12-2013,205
ProdCat205,24-12-2013,82
ProdCat205,25-12-2013,1
ProdCat205,26-12-2013,44
ProdCat205,27-12-2013,127
ProdCat205,28-12-2013,125
ProdCat205,29-12-2013,9
ProdCat205,31-12-2013,202
ProdCat205,01-01-2014,1
ProdCat205,02-01-2014,151
ProdCat205,03-01-2014,49
ProdCat205,04-01-2014,36
ProdCat205,07-01-2014,90
ProdCat205,08-01-2014,40
ProdCat205,09-01-2014,36
ProdCat205,10-01-2014,59
ProdCat205,11-01-2014,72
ProdCat205,14-01-2014,125
ProdCat205,15-01-2014,82
ProdCat205,16-01-2014,51
ProdCat205,17-01-2014,29
ProdCat205,18-01-2014,36
ProdCat205,21-01-2014,148
ProdCat205,22-01-2014,49
ProdCat205,23-01-2014,83
ProdCat205,24-01-2014,100
ProdCat205,25-01-2014,96
ProdCat205,28-01-2014,101
ProdCat205,29-01-2014,55
ProdCat205,30-01-2014,65
ProdCat205,31-01-2014,25
ProdCat206,13-06-2013,99
ProdCat206,14-06-2013,111
ProdCat206,15-06-2013,105
ProdCat206,18-06-2013,99
ProdCat206,19-06-2013,112
ProdCat206,20-06-2013,121
ProdCat206,21-06-2013,104
ProdCat206,22-06-2013,112
ProdCat206,25-06-2013,138
ProdCat206,26-06-2013,120
ProdCat206,27-06-2013,124
ProdCat206,28-06-2013,140
ProdCat206,29-06-2013,109
ProdCat206,02-07-2013,195
ProdCat206,03-07-2013,147
ProdCat206,04-07-2013,121
ProdCat206,05-07-2013,144
ProdCat206,06-07-2013,92
ProdCat206,09-07-2013,107
ProdCat206,10-07-2013,82
ProdCat206,11-07-2013,65
ProdCat206,12-07-2013,75
ProdCat206,13-07-2013,83
ProdCat206,16-07-2013,104
ProdCat206,17-07-2013,65
ProdCat206,18-07-2013,96
ProdCat206,19-07-2013,87
ProdCat206,20-07-2013,91
ProdCat206,23-07-2013,131
ProdCat206,24-07-2013,126
ProdCat206,25-07-2013,122
ProdCat206,26-07-2013,137
ProdCat206,27-07-2013,155
ProdCat206,30-07-2013,182
ProdCat206,31-07-2013,120
ProdCat206,01-08-2013,152
ProdCat206,02-08-2013,127
ProdCat206,03-08-2013,129
ProdCat206,06-08-2013,177
ProdCat206,07-08-2013,108
ProdCat206,08-08-2013,159
ProdCat206,09-08-2013,144
ProdCat206,10-08-2013,103
ProdCat206,13-08-2013,159
ProdCat206,14-08-2013,131
ProdCat206,15-08-2013,96
ProdCat206,16-08-2013,135
ProdCat206,17-08-2013,114
ProdCat206,20-08-2013,125
ProdCat206,21-08-2013,77
ProdCat206,22-08-2013,79
ProdCat206,23-08-2013,101
ProdCat206,24-08-2013,130
ProdCat206,27-08-2013,108
ProdCat206,28-08-2013,173
ProdCat206,29-08-2013,150
ProdCat206,30-08-2013,170
ProdCat206,31-08-2013,148
ProdCat206,03-09-2013,211
ProdCat206,04-09-2013,165
ProdCat206,05-09-2013,140
ProdCat206,06-09-2013,168
ProdCat206,07-09-2013,155
ProdCat206,10-09-2013,168
ProdCat206,11-09-2013,166
ProdCat206,12-09-2013,107
ProdCat206,13-09-2013,105
ProdCat206,14-09-2013,109
ProdCat206,17-09-2013,138
ProdCat206,18-09-2013,114
ProdCat206,19-09-2013,147
ProdCat206,20-09-2013,126
ProdCat206,21-09-2013,117
ProdCat206,24-09-2013,140
ProdCat206,25-09-2013,111
ProdCat206,26-09-2013,139
ProdCat206,27-09-2013,146
ProdCat206,28-09-2013,116
ProdCat206,01-10-2013,135
ProdCat206,02-10-2013,121
ProdCat206,03-10-2013,95
ProdCat206,04-10-2013,113
ProdCat206,05-10-2013,90
ProdCat206,08-10-2013,100
ProdCat206,09-10-2013,125
ProdCat206,10-10-2013,111
ProdCat206,11-10-2013,137
ProdCat206,12-10-2013,146
ProdCat206,15-10-2013,165
ProdCat206,16-10-2013,135
ProdCat206,17-10-2013,101
ProdCat206,18-10-2013,150
ProdCat206,19-10-2013,196
ProdCat206,22-10-2013,186
ProdCat206,23-10-2013,159
ProdCat206,24-10-2013,126
ProdCat206,25-10-2013,129
ProdCat206,26-10-2013,711
ProdCat206,29-10-2013,101
ProdCat206,30-10-2013,120
ProdCat206,31-10-2013,140
ProdCat206,01-11-2013,134
ProdCat206,02-11-2013,120
ProdCat206,05-11-2013,91
ProdCat206,06-11-2013,130
ProdCat206,07-11-2013,105
ProdCat206,08-11-2013,105
ProdCat206,09-11-2013,117
ProdCat206,12-11-2013,108
ProdCat206,13-11-2013,87
ProdCat206,14-11-2013,81
ProdCat206,15-11-2013,116
ProdCat206,16-11-2013,121
ProdCat206,19-11-2013,120
ProdCat206,20-11-2013,99
ProdCat206,21-11-2013,82
ProdCat206,23-11-2013,69
ProdCat206,26-11-2013,114
ProdCat206,27-11-2013,104
ProdCat206,28-11-2013,114
ProdCat206,29-11-2013,117
ProdCat206,30-11-2013,117
ProdCat206,03-12-2013,109
ProdCat206,04-12-2013,99
ProdCat206,05-12-2013,108
ProdCat206,06-12-2013,100
ProdCat206,07-12-2013,73
ProdCat206,10-12-2013,112
ProdCat206,11-12-2013,79
ProdCat206,12-12-2013,100
ProdCat206,13-12-2013,100
ProdCat206,14-12-2013,78
ProdCat206,17-12-2013,127
ProdCat206,18-12-2013,104
ProdCat206,19-12-2013,117
ProdCat206,20-12-2013,99
ProdCat206,21-12-2013,121
ProdCat206,26-12-2013,56
ProdCat206,27-12-2013,144
ProdCat206,28-12-2013,150
ProdCat206,31-12-2013,129
ProdCat206,02-01-2014,126
ProdCat206,03-01-2014,168
ProdCat206,04-01-2014,112
ProdCat206,07-01-2014,120
ProdCat206,08-01-2014,131
ProdCat206,09-01-2014,163
ProdCat206,10-01-2014,98
ProdCat206,11-01-2014,108
ProdCat206,14-01-2014,98
ProdCat206,15-01-2014,135
ProdCat206,16-01-2014,112
ProdCat206,17-01-2014,87
ProdCat206,18-01-2014,104
ProdCat206,21-01-2014,105
ProdCat206,22-01-2014,79
ProdCat206,23-01-2014,112
ProdCat206,24-01-2014,111
ProdCat206,25-01-2014,82
ProdCat206,28-01-2014,82
ProdCat206,29-01-2014,122
ProdCat206,30-01-2014,122
ProdCat206,31-01-2014,95
ProdCat207,13-06-2013,2699
ProdCat207,14-06-2013,2296
ProdCat207,15-06-2013,5629
ProdCat207,18-06-2013,1450
ProdCat207,19-06-2013,1535
ProdCat207,20-06-2013,1457
ProdCat207,21-06-2013,1234
ProdCat207,22-06-2013,1425
ProdCat207,24-06-2013,1
ProdCat207,25-06-2013,1193
ProdCat207,26-06-2013,1127
ProdCat207,27-06-2013,2721
ProdCat207,28-06-2013,1895
ProdCat207,29-06-2013,2687
ProdCat207,01-07-2013,3
ProdCat207,02-07-2013,2575
ProdCat207,03-07-2013,1967
ProdCat207,04-07-2013,941
ProdCat207,05-07-2013,952
ProdCat207,06-07-2013,1232
ProdCat207,09-07-2013,1355
ProdCat207,10-07-2013,1291
ProdCat207,11-07-2013,1167
ProdCat207,12-07-2013,4870
ProdCat207,13-07-2013,1048
ProdCat207,16-07-2013,1504
ProdCat207,17-07-2013,1283
ProdCat207,18-07-2013,1580
ProdCat207,19-07-2013,1196
ProdCat207,20-07-2013,2157
ProdCat207,23-07-2013,1387
ProdCat207,24-07-2013,1453
ProdCat207,25-07-2013,1452
ProdCat207,26-07-2013,2113
ProdCat207,27-07-2013,2343
ProdCat207,30-07-2013,2161
ProdCat207,31-07-2013,1386
ProdCat207,01-08-2013,1242
ProdCat207,02-08-2013,1684
ProdCat207,03-08-2013,1361
ProdCat207,06-08-2013,1035
ProdCat207,07-08-2013,1777
ProdCat207,08-08-2013,1034
ProdCat207,09-08-2013,1778
ProdCat207,10-08-2013,6690
ProdCat207,13-08-2013,1022
ProdCat207,14-08-2013,1097
ProdCat207,15-08-2013,1184
ProdCat207,16-08-2013,1508
ProdCat207,17-08-2013,2180
ProdCat207,19-08-2013,4
ProdCat207,20-08-2013,1057
ProdCat207,21-08-2013,958
ProdCat207,22-08-2013,932
ProdCat207,23-08-2013,2509
ProdCat207,24-08-2013,1317
ProdCat207,27-08-2013,676
ProdCat207,28-08-2013,902
ProdCat207,29-08-2013,1361
ProdCat207,30-08-2013,1160
ProdCat207,31-08-2013,2152
ProdCat207,03-09-2013,1223
ProdCat207,04-09-2013,1619
ProdCat207,05-09-2013,1858
ProdCat207,06-09-2013,1516
ProdCat207,07-09-2013,2254
ProdCat207,10-09-2013,1609
ProdCat207,11-09-2013,2055
ProdCat207,12-09-2013,1686
ProdCat207,13-09-2013,1541
ProdCat207,14-09-2013,2165
ProdCat207,17-09-2013,1301
ProdCat207,18-09-2013,1632
ProdCat207,19-09-2013,1862
ProdCat207,20-09-2013,1776
ProdCat207,21-09-2013,3138
ProdCat207,24-09-2013,2037
ProdCat207,25-09-2013,2817
ProdCat207,26-09-2013,3518
ProdCat207,27-09-2013,2839
ProdCat207,28-09-2013,2959
ProdCat207,01-10-2013,2374
ProdCat207,02-10-2013,2423
ProdCat207,03-10-2013,1966
ProdCat207,04-10-2013,1764
ProdCat207,05-10-2013,1567
ProdCat207,08-10-2013,5550
ProdCat207,09-10-2013,1193
ProdCat207,10-10-2013,1723
ProdCat207,11-10-2013,2900
ProdCat207,12-10-2013,2985
ProdCat207,15-10-2013,2308
ProdCat207,16-10-2013,1723
ProdCat207,17-10-2013,1538
ProdCat207,18-10-2013,2692
ProdCat207,19-10-2013,2287
ProdCat207,22-10-2013,1336
ProdCat207,23-10-2013,1561
ProdCat207,24-10-2013,1494
ProdCat207,25-10-2013,1542
ProdCat207,26-10-2013,2621
ProdCat207,29-10-2013,2570
ProdCat207,30-10-2013,2009
ProdCat207,31-10-2013,1316
ProdCat207,01-11-2013,1279
ProdCat207,02-11-2013,7115
ProdCat207,05-11-2013,1160
ProdCat207,06-11-2013,2120
ProdCat207,07-11-2013,1249
ProdCat207,08-11-2013,1450
ProdCat207,09-11-2013,1304
ProdCat207,11-11-2013,17
ProdCat207,12-11-2013,2561
ProdCat207,13-11-2013,1513
ProdCat207,14-11-2013,1559
ProdCat207,15-11-2013,1539
ProdCat207,16-11-2013,1902
ProdCat207,19-11-2013,31682
ProdCat207,20-11-2013,4689
ProdCat207,21-11-2013,1099
ProdCat207,23-11-2013,2649
ProdCat207,26-11-2013,1893
ProdCat207,27-11-2013,1775
ProdCat207,28-11-2013,1730
ProdCat207,29-11-2013,1108
ProdCat207,30-11-2013,5867
ProdCat207,03-12-2013,2051
ProdCat207,04-12-2013,5649
ProdCat207,05-12-2013,1461
ProdCat207,06-12-2013,1979
ProdCat207,07-12-2013,2239
ProdCat207,10-12-2013,12618
ProdCat207,11-12-2013,1769
ProdCat207,12-12-2013,2185
ProdCat207,13-12-2013,2930
ProdCat207,14-12-2013,3413
ProdCat207,17-12-2013,1968
ProdCat207,18-12-2013,3199
ProdCat207,19-12-2013,4105
ProdCat207,20-12-2013,4021
ProdCat207,21-12-2013,9662
ProdCat207,22-12-2013,13
ProdCat207,23-12-2013,205
ProdCat207,24-12-2013,6873
ProdCat207,25-12-2013,2064
ProdCat207,26-12-2013,4746
ProdCat207,27-12-2013,4051
ProdCat207,28-12-2013,11751
ProdCat207,29-12-2013,9
ProdCat207,31-12-2013,6288
ProdCat207,01-01-2014,586
ProdCat207,02-01-2014,3562
ProdCat207,03-01-2014,4096
ProdCat207,04-01-2014,4402
ProdCat207,07-01-2014,4446
ProdCat207,08-01-2014,3938
ProdCat207,09-01-2014,4397
ProdCat207,10-01-2014,3662
ProdCat207,11-01-2014,4378
ProdCat207,14-01-2014,3561
ProdCat207,15-01-2014,3203
ProdCat207,16-01-2014,4794
ProdCat207,17-01-2014,4091
ProdCat207,18-01-2014,8392
ProdCat207,21-01-2014,4447
ProdCat207,22-01-2014,5392
ProdCat207,23-01-2014,3773
ProdCat207,24-01-2014,3731
ProdCat207,25-01-2014,3585
ProdCat207,28-01-2014,9890
ProdCat207,29-01-2014,9378
ProdCat207,30-01-2014,5595
ProdCat207,31-01-2014,4395
ProdCat208,13-06-2013,272
ProdCat208,14-06-2013,282
ProdCat208,15-06-2013,307
ProdCat208,18-06-2013,334
ProdCat208,19-06-2013,555
ProdCat208,20-06-2013,385
ProdCat208,21-06-2013,413
ProdCat208,22-06-2013,316
ProdCat208,25-06-2013,3615
ProdCat208,26-06-2013,1589
ProdCat208,27-06-2013,1945
ProdCat208,28-06-2013,380
ProdCat208,29-06-2013,467
ProdCat208,02-07-2013,1021
ProdCat208,03-07-2013,417
ProdCat208,04-07-2013,317
ProdCat208,05-07-2013,321
ProdCat208,06-07-2013,265
ProdCat208,09-07-2013,304
ProdCat208,10-07-2013,368
ProdCat208,11-07-2013,261
ProdCat208,12-07-2013,398
ProdCat208,13-07-2013,178
ProdCat208,16-07-2013,231
ProdCat208,17-07-2013,540
ProdCat208,18-07-2013,204
ProdCat208,19-07-2013,352
ProdCat208,20-07-2013,254
ProdCat208,23-07-2013,212
ProdCat208,24-07-2013,269
ProdCat208,25-07-2013,235
ProdCat208,26-07-2013,364
ProdCat208,27-07-2013,207
ProdCat208,30-07-2013,212
ProdCat208,31-07-2013,277
ProdCat208,01-08-2013,320
ProdCat208,02-08-2013,329
ProdCat208,03-08-2013,182
ProdCat208,06-08-2013,226
ProdCat208,07-08-2013,203
ProdCat208,08-08-2013,244
ProdCat208,09-08-2013,320
ProdCat208,10-08-2013,239
ProdCat208,13-08-2013,237
ProdCat208,14-08-2013,510
ProdCat208,15-08-2013,611
ProdCat208,16-08-2013,593
ProdCat208,17-08-2013,510
ProdCat208,20-08-2013,545
ProdCat208,21-08-2013,566
ProdCat208,22-08-2013,177
ProdCat208,23-08-2013,190
ProdCat208,24-08-2013,247
ProdCat208,27-08-2013,216
ProdCat208,28-08-2013,332
ProdCat208,29-08-2013,234
ProdCat208,30-08-2013,423
ProdCat208,31-08-2013,311
ProdCat208,03-09-2013,225
ProdCat208,04-09-2013,378
ProdCat208,05-09-2013,276
ProdCat208,06-09-2013,406
ProdCat208,07-09-2013,309
ProdCat208,10-09-2013,218
ProdCat208,11-09-2013,337
ProdCat208,12-09-2013,200
ProdCat208,13-09-2013,264
ProdCat208,14-09-2013,189
ProdCat208,17-09-2013,421
ProdCat208,18-09-2013,241
ProdCat208,19-09-2013,328
ProdCat208,20-09-2013,334
ProdCat208,21-09-2013,320
ProdCat208,24-09-2013,254
ProdCat208,25-09-2013,358
ProdCat208,26-09-2013,317
ProdCat208,27-09-2013,204
ProdCat208,28-09-2013,402
ProdCat208,01-10-2013,594
ProdCat208,02-10-2013,247
ProdCat208,03-10-2013,289
ProdCat208,04-10-2013,261
ProdCat208,05-10-2013,283
ProdCat208,08-10-2013,259
ProdCat208,09-10-2013,306
ProdCat208,10-10-2013,256
